,ENVProjectID,ENVNodeID,node_distances,override_type,pred_method
35675,744-2616-Traditional,SOCO-MISO-LMP,145.5489184,,predicted
35676,744-14919-Traditional,SOCO-MISO-LMP,145.5489184,,predicted
35677,744-2615-Traditional,SOCO-MISO-LMP,145.5489184,,predicted
35678,744-2620-Traditional,SOCO-MISO-LMP,145.5489184,,predicted
35679,744-2619-Traditional,SOCO-MISO-LMP,145.5489184,,predicted
35680,744-2614-Traditional,SOCO-MISO-LMP,145.5489184,,predicted
35681,744-2613-Traditional,SOCO-MISO-LMP,145.5489184,,predicted
35682,744-2612-Traditional,SOCO-MISO-LMP,145.5489184,,predicted
37384,1616-5631-Traditional,AEC-MISO-LMP,145.5649347,,predicted
37385,1616-5628-Traditional,AEC-MISO-LMP,145.5649347,,predicted
37386,1616-5629-Traditional,AEC-MISO-LMP,145.5649347,,predicted
37387,1616-5630-Traditional,AEC-MISO-LMP,145.5649347,,predicted
90865,13789-Renewable,EB1000-ERCOT-LMP,145.6139054,,predicted
79313,18078-Renewable,OTP.SLWAYO1-MISO-LMP,145.621394,,predicted
70346,5145-16998-Traditional,BONANZA_LNODE50-CAISO-LMP,145.6572067,,predicted
84673,12699-Renewable,MIUP.DETRDBN1-MISO-LMP,145.6784801,,predicted
43107,5912-EnergyStorage,ONT-MISO-LMP,145.8369457,,predicted
35234,6057-19388-Traditional,EES.BRTNY1.ARR-MISO-LMP,145.8759465,,predicted
35235,6057-19389-Traditional,EES.BRTNY1.ARR-MISO-LMP,145.8759465,,predicted
35236,6057-19390-Traditional,EES.BRTNY1.ARR-MISO-LMP,145.8759465,,predicted
35237,6057-19391-Traditional,EES.BRTNY1.ARR-MISO-LMP,145.8759465,,predicted
42360,53185-Renewable,ELIZABETHTOWN-PJM-LMP,145.8838573,,predicted
36236,62953-Renewable,SOCO-MISO-LMP,145.9106554,,predicted
43659,65080-Renewable,FC_LNODEL1L-CAISO-LMP,145.9744672,,predicted
43660,917-3173-Traditional,FC_LNODEL1L-CAISO-LMP,145.9744672,,predicted
37450,1625-5659-Traditional,AEC-MISO-LMP,146.0248018,,predicted
37451,1625-5658-Traditional,AEC-MISO-LMP,146.0248018,,predicted
37452,1625-5660-Traditional,AEC-MISO-LMP,146.0248018,,predicted
41017,61921-Renewable,DUK-MISO-LMP,146.052334,,predicted
41275,58362-Renewable,DUK-MISO-LMP,146.0776146,,predicted
35964,44289-Renewable,SOCO-MISO-LMP,146.1019193,,predicted
36492,5884-18996-Traditional,FORTSAND_LNODED1-CAISO-LMP,146.1587534,,predicted
36493,5884-18997-Traditional,FORTSAND_LNODED1-CAISO-LMP,146.1587534,,predicted
37468,71213-Renewable,AEC-MISO-LMP,146.1596262,,predicted
41294,52886-Renewable,DUK-MISO-LMP,146.2462763,,predicted
41487,61015-Renewable,DUK-MISO-LMP,146.2871113,,predicted
70294,56284-Renewable,BONANZA_LNODE50-CAISO-LMP,146.4124434,,predicted
36249,35852-Renewable,SOCO-MISO-LMP,146.4636288,,predicted
42715,6726-21799-Traditional,ELIZABETHTOWN-PJM-LMP,146.5109639,,predicted
55456,4717-16389-Traditional,NPPDCHAPPELLDMEAN-SPP-LMP,146.5368672,,predicted
37987,34-86-Traditional,SME.CC.MOS_CC1-MISO-LMP,146.5675309,,predicted
37988,34-85-Traditional,SME.CC.MOS_CC1-MISO-LMP,146.5675309,,predicted
118511,21738-Renewable,SMS_GNODEGEN1-CAISO-LMP,146.6683935,,predicted
36082,26268-Renewable,SOCO-MISO-LMP,146.6978857,,predicted
36942,31292-Renewable,WAUE-MISO-LMP,146.7914361,,predicted
35720,3057-10811-Traditional,SOCO-MISO-LMP,147.0252752,,predicted
35721,3057-10813-Traditional,SOCO-MISO-LMP,147.0252752,,predicted
35722,3057-10812-Traditional,SOCO-MISO-LMP,147.0252752,,predicted
35723,3057-10814-Traditional,SOCO-MISO-LMP,147.0252752,,predicted
36487,7043-22672-Traditional,FORTSAND_LNODED1-CAISO-LMP,147.0299581,,predicted
41125,58405-Renewable,DUK-MISO-LMP,147.1554023,,predicted
35947,1602-5589-Traditional,SOCO-MISO-LMP,147.1819523,,predicted
35948,1602-5590-Traditional,SOCO-MISO-LMP,147.1819523,,predicted
70242,950-3272-Traditional,BONANZA_LNODE50-CAISO-LMP,147.4870619,,predicted
70243,950-3270-Traditional,BONANZA_LNODE50-CAISO-LMP,147.4870619,,predicted
70244,950-3271-Traditional,BONANZA_LNODE50-CAISO-LMP,147.4870619,,predicted
70245,950-3269-Traditional,BONANZA_LNODE50-CAISO-LMP,147.4870619,,predicted
103489,15343-Renewable,SPSCANNONLD1-SPP-LMP,147.537295,,predicted
35986,6699-21711-Traditional,SOCO-MISO-LMP,147.5899963,,predicted
35987,6699-21713-Traditional,SOCO-MISO-LMP,147.5899963,,predicted
35988,6699-21716-Traditional,SOCO-MISO-LMP,147.5899963,,predicted
35989,6699-21715-Traditional,SOCO-MISO-LMP,147.5899963,,predicted
35990,6699-21717-Traditional,SOCO-MISO-LMP,147.5899963,,predicted
35991,6699-21712-Traditional,SOCO-MISO-LMP,147.5899963,,predicted
35992,6699-21714-Traditional,SOCO-MISO-LMP,147.5899963,,predicted
35993,6699-21718-Traditional,SOCO-MISO-LMP,147.5899963,,predicted
40907,58979-Renewable,DUK-MISO-LMP,147.6448626,,predicted
36975,47222-Renewable,WAUE-MISO-LMP,147.7681853,,predicted
38086,2444-8470-Traditional,SME.CC.MOS_CC1-MISO-LMP,147.7683606,,predicted
38087,2444-8469-Traditional,SME.CC.MOS_CC1-MISO-LMP,147.7683606,,predicted
38088,2444-14702-Traditional,SME.CC.MOS_CC1-MISO-LMP,147.7683606,,predicted
70290,18967-Renewable,BONANZA_LNODE50-CAISO-LMP,147.7710375,,predicted
36414,929-3224-Traditional,FORTSAND_LNODED1-CAISO-LMP,147.7975225,,predicted
36415,929-3225-Traditional,FORTSAND_LNODED1-CAISO-LMP,147.7975225,,predicted
35834,5489-17963-Traditional,SOCO-MISO-LMP,147.8191392,,predicted
35835,5489-17962-Traditional,SOCO-MISO-LMP,147.8191392,,predicted
35836,5489-17961-Traditional,SOCO-MISO-LMP,147.8191392,,predicted
35837,5489-17960-Traditional,SOCO-MISO-LMP,147.8191392,,predicted
35838,5489-17959-Traditional,SOCO-MISO-LMP,147.8191392,,predicted
37960,7373-23499-Traditional,SME.CC.MOS_CC1-MISO-LMP,147.827691,,predicted
37961,7373-23498-Traditional,SME.CC.MOS_CC1-MISO-LMP,147.827691,,predicted
35979,61067-Renewable,SOCO-MISO-LMP,147.885738,,predicted
90799,5643-18403-Traditional,EB1000-ERCOT-LMP,148.0107504,,predicted
90800,5643-18405-Traditional,EB1000-ERCOT-LMP,148.0107504,,predicted
90801,5643-18404-Traditional,EB1000-ERCOT-LMP,148.0107504,,predicted
36427,945-3256-Traditional,FORTSAND_LNODED1-CAISO-LMP,148.0555128,,predicted
36428,945-3261-Traditional,FORTSAND_LNODED1-CAISO-LMP,148.0555128,,predicted
36429,945-3258-Traditional,FORTSAND_LNODED1-CAISO-LMP,148.0555128,,predicted
36430,945-3257-Traditional,FORTSAND_LNODED1-CAISO-LMP,148.0555128,,predicted
36431,945-3259-Traditional,FORTSAND_LNODED1-CAISO-LMP,148.0555128,,predicted
36432,945-3260-Traditional,FORTSAND_LNODED1-CAISO-LMP,148.0555128,,predicted
36433,945-3262-Traditional,FORTSAND_LNODED1-CAISO-LMP,148.0555128,,predicted
36278,35853-Renewable,SOCO-MISO-LMP,148.1775722,,predicted
89938,72260-Renewable,HATCH_LNODED1-CAISO-LMP,148.1803976,,predicted
47083,65557-Renewable,SECIBIRDCTYLD3-SPP-LMP,148.1881638,,predicted
42890,58300-Renewable,ELIZABETHTOWN-PJM-LMP,148.2229782,,predicted
41293,52452-Renewable,DUK-MISO-LMP,148.3071285,,predicted
35670,71292-Renewable,SOCO-MISO-LMP,148.3353495,,predicted
40628,52533-Renewable,DUK-MISO-LMP,148.3373119,,predicted
36295,5450-17840-Traditional,SOCO-MISO-LMP,148.5395026,,predicted
36609,40155-Renewable,FORTSAND_LNODED1-CAISO-LMP,148.5514408,,predicted
37521,70821-Renewable,AEC-MISO-LMP,148.7207758,,predicted
103492,1413-Renewable,SPSCANNONLD1-SPP-LMP,148.7213376,,predicted
36569,5886-18999-Traditional,FORTSAND_LNODED1-CAISO-LMP,148.7526056,,predicted
36199,52634-Renewable,SOCO-MISO-LMP,148.7626661,,predicted
35854,7085-22797-Traditional,SOCO-MISO-LMP,148.7967982,,predicted
35855,7085-22798-Traditional,SOCO-MISO-LMP,148.7967982,,predicted
35856,7085-22799-Traditional,SOCO-MISO-LMP,148.7967982,,predicted
42502,58302-Renewable,ELIZABETHTOWN-PJM-LMP,148.8223549,,predicted
40970,55255-Renewable,DUK-MISO-LMP,148.8412455,,predicted
42483,41693-Renewable,ELIZABETHTOWN-PJM-LMP,148.9094668,,predicted
36210,63549-Renewable,SOCO-MISO-LMP,149.1006423,,predicted
41466,55254-Renewable,DUK-MISO-LMP,149.1364141,,predicted
35831,5445-17834-Traditional,SOCO-MISO-LMP,149.1981216,,predicted
35832,5445-17833-Traditional,SOCO-MISO-LMP,149.1981216,,predicted
35833,5445-17832-Traditional,SOCO-MISO-LMP,149.1981216,,predicted
36227,35856-Renewable,SOCO-MISO-LMP,149.2136708,,predicted
35334,60405-Renewable,EES.BRTNY1.ARR-MISO-LMP,149.2373896,,predicted
37402,646-2226-Traditional,AEC-MISO-LMP,149.2437991,,predicted
37403,646-2228-Traditional,AEC-MISO-LMP,149.2437991,,predicted
37404,646-2227-Traditional,AEC-MISO-LMP,149.2437991,,predicted
37405,646-2225-Traditional,AEC-MISO-LMP,149.2437991,,predicted
36168,63565-Renewable,SOCO-MISO-LMP,149.2650534,,predicted
36111,61327-Renewable,SOCO-MISO-LMP,149.2758264,,predicted
52724,67090-Renewable,TVA-MISO-LMP,149.374399,,predicted
37512,649-2238-Traditional,AEC-MISO-LMP,149.4092749,,predicted
37513,649-2240-Traditional,AEC-MISO-LMP,149.4092749,,predicted
37514,649-2239-Traditional,AEC-MISO-LMP,149.4092749,,predicted
37515,649-2237-Traditional,AEC-MISO-LMP,149.4092749,,predicted
37591,5852-18929-Traditional,AEC-MISO-LMP,149.4336793,,predicted
37503,63788-Renewable,AEC-MISO-LMP,149.4723765,,predicted
37504,63821-Renewable,AEC-MISO-LMP,149.4723765,,predicted
91052,41236-Renewable,EB1000-ERCOT-LMP,149.4827477,,predicted
40726,59236-Renewable,DUK-MISO-LMP,149.4928879,,predicted
40727,58287-Renewable,DUK-MISO-LMP,149.4928879,,predicted
42746,41665-Renewable,ELIZABETHTOWN-PJM-LMP,149.4956715,,predicted
40938,55082-Renewable,DUK-MISO-LMP,149.4974846,,predicted
41133,6309-20012-Traditional,DUK-MISO-LMP,149.5141326,,predicted
41134,6309-20013-Traditional,DUK-MISO-LMP,149.5141326,,predicted
49878,5443-17829-Traditional,TENNESSE138 KV  G16-PJM-LMP,149.5558324,,predicted
41043,5474-17894-Traditional,DUK-MISO-LMP,149.5847582,,predicted
41044,5474-17895-Traditional,DUK-MISO-LMP,149.5847582,,predicted
41376,61320-Renewable,DUK-MISO-LMP,149.7401923,,predicted
36561,43247-Renewable,FORTSAND_LNODED1-CAISO-LMP,149.7567103,,predicted
41419,59772-Renewable,DUK-MISO-LMP,149.7946617,,predicted
91582,4053-13324-Traditional,LIB_CHUR69 KV   LD_184-PJM-LMP,149.8007525,,predicted
91583,4053-13325-Traditional,LIB_CHUR69 KV   LD_184-PJM-LMP,149.8007525,,predicted
91584,4053-13323-Traditional,LIB_CHUR69 KV   LD_184-PJM-LMP,149.8007525,,predicted
49871,5442-17828-Traditional,TENNESSE138 KV  G16-PJM-LMP,149.8668275,,predicted
37569,1629-5669-Traditional,AEC-MISO-LMP,149.9230611,,predicted
37570,1629-5670-Traditional,AEC-MISO-LMP,149.9230611,,predicted
39969,1711-14095-Traditional,GOLDBUG 69 KV   LD_183-PJM-LMP,149.9980682,,predicted
39970,1711-5978-Traditional,GOLDBUG 69 KV   LD_183-PJM-LMP,149.9980682,,predicted
39971,1711-5977-Traditional,GOLDBUG 69 KV   LD_183-PJM-LMP,149.9980682,,predicted
39972,1711-14092-Traditional,GOLDBUG 69 KV   LD_183-PJM-LMP,149.9980682,,predicted
39973,1711-5980-Traditional,GOLDBUG 69 KV   LD_183-PJM-LMP,149.9980682,,predicted
39974,1711-14093-Traditional,GOLDBUG 69 KV   LD_183-PJM-LMP,149.9980682,,predicted
39975,1711-14094-Traditional,GOLDBUG 69 KV   LD_183-PJM-LMP,149.9980682,,predicted
39976,1711-5981-Traditional,GOLDBUG 69 KV   LD_183-PJM-LMP,149.9980682,,predicted
39977,1711-5979-Traditional,GOLDBUG 69 KV   LD_183-PJM-LMP,149.9980682,,predicted
36177,3178-11240-Traditional,SOCO-MISO-LMP,149.9992591,,predicted
36178,3178-11241-Traditional,SOCO-MISO-LMP,149.9992591,,predicted
41372,59421-Renewable,DUK-MISO-LMP,150.0132281,,predicted
36915,46575-Renewable,WAUE-MISO-LMP,150.0832111,,predicted
91578,1726-6028-Traditional,LIB_CHUR69 KV   LD_184-PJM-LMP,150.3978696,,predicted
91579,1726-6027-Traditional,LIB_CHUR69 KV   LD_184-PJM-LMP,150.3978696,,predicted
36564,62263-Renewable,FORTSAND_LNODED1-CAISO-LMP,150.4186405,,predicted
35826,46912-Renewable,SOCO-MISO-LMP,150.4480028,,predicted
36259,33732-Renewable,SOCO-MISO-LMP,150.46445,,predicted
36499,33940-Renewable,FORTSAND_LNODED1-CAISO-LMP,150.5058143,,predicted
70342,26173-Renewable,BONANZA_LNODE50-CAISO-LMP,150.5406834,,predicted
40940,55647-Renewable,DUK-MISO-LMP,150.6669882,,predicted
84099,5900-19034-Traditional,MP.BOS111-MISO-LMP,150.7400035,,predicted
84100,5900-19033-Traditional,MP.BOS111-MISO-LMP,150.7400035,,predicted
36500,44587-Renewable,FORTSAND_LNODED1-CAISO-LMP,150.821038,,predicted
80514,5146-16999-Traditional,MOAB_LNODE-2-CAISO-LMP,150.8673989,,predicted
84064,5901-19040-Traditional,MP.BOS111-MISO-LMP,150.9101466,,predicted
84065,5901-19038-Traditional,MP.BOS111-MISO-LMP,150.9101466,,predicted
84066,5901-19041-Traditional,MP.BOS111-MISO-LMP,150.9101466,,predicted
84067,5901-19037-Traditional,MP.BOS111-MISO-LMP,150.9101466,,predicted
84068,5901-19039-Traditional,MP.BOS111-MISO-LMP,150.9101466,,predicted
84069,5901-19035-Traditional,MP.BOS111-MISO-LMP,150.9101466,,predicted
84070,5901-19036-Traditional,MP.BOS111-MISO-LMP,150.9101466,,predicted
41138,21-37-Traditional,DUK-MISO-LMP,150.9853428,,predicted
41139,21-36-Traditional,DUK-MISO-LMP,150.9853428,,predicted
41140,21-35-Traditional,DUK-MISO-LMP,150.9853428,,predicted
37074,1254-EnergyStorage,RUSSELL___1-NYISO-LMP,150.9891298,,predicted
49843,5446-17835-Traditional,TENNESSE138 KV  G16-PJM-LMP,151.0446132,,predicted
35786,1303-4599-Traditional,SOCO-MISO-LMP,151.0449607,,predicted
35787,1303-4601-Traditional,SOCO-MISO-LMP,151.0449607,,predicted
35788,1303-4602-Traditional,SOCO-MISO-LMP,151.0449607,,predicted
35789,1303-4600-Traditional,SOCO-MISO-LMP,151.0449607,,predicted
49759,5448-17837-Traditional,TENNESSE138 KV  G16-PJM-LMP,151.1205339,,predicted
37349,66372-Renewable,AEC-MISO-LMP,151.1994414,,predicted
40869,220-694-Traditional,DUK-MISO-LMP,151.3039566,,predicted
40870,220-693-Traditional,DUK-MISO-LMP,151.3039566,,predicted
40871,220-695-Traditional,DUK-MISO-LMP,151.3039566,,predicted
42489,44733-Renewable,ELIZABETHTOWN-PJM-LMP,151.5781678,,predicted
42490,44732-Renewable,ELIZABETHTOWN-PJM-LMP,151.5781678,,predicted
35342,60400-Renewable,EES.BRTNY1.ARR-MISO-LMP,151.6368761,,predicted
40772,4113-13539-Traditional,DUK-MISO-LMP,151.6981582,,predicted
40773,4113-13540-Traditional,DUK-MISO-LMP,151.6981582,,predicted
40774,4113-13541-Traditional,DUK-MISO-LMP,151.6981582,,predicted
40775,4113-13543-Traditional,DUK-MISO-LMP,151.6981582,,predicted
40776,4113-13542-Traditional,DUK-MISO-LMP,151.6981582,,predicted
40777,4113-13537-Traditional,DUK-MISO-LMP,151.6981582,,predicted
40778,4113-13544-Traditional,DUK-MISO-LMP,151.6981582,,predicted
40779,4113-13538-Traditional,DUK-MISO-LMP,151.6981582,,predicted
40780,4113-13535-Traditional,DUK-MISO-LMP,151.6981582,,predicted
40781,4113-13536-Traditional,DUK-MISO-LMP,151.6981582,,predicted
89913,5621-18326-Traditional,HATCH_LNODED1-CAISO-LMP,151.7401643,,predicted
70258,71956-Renewable,BONANZA_LNODE50-CAISO-LMP,151.7663719,,predicted
70259,5746-EnergyStorage,BONANZA_LNODE50-CAISO-LMP,151.7663719,,predicted
36142,35762-Renewable,SOCO-MISO-LMP,152.0716079,,predicted
35628,2996-10534-Traditional,SOCO-MISO-LMP,152.2611915,,predicted
35629,2996-10536-Traditional,SOCO-MISO-LMP,152.2611915,,predicted
35630,2996-10535-Traditional,SOCO-MISO-LMP,152.2611915,,predicted
35631,2996-10533-Traditional,SOCO-MISO-LMP,152.2611915,,predicted
36957,52724-Renewable,WAUE-MISO-LMP,152.3245861,,predicted
49829,5447-17836-Traditional,TENNESSE138 KV  G16-PJM-LMP,152.3914517,,predicted
37596,73686-Renewable,AEC-MISO-LMP,152.4268724,,predicted
35610,1611-5619-Traditional,SOCO-MISO-LMP,152.6276602,,predicted
35611,1611-5620-Traditional,SOCO-MISO-LMP,152.6276602,,predicted
35612,1611-5618-Traditional,SOCO-MISO-LMP,152.6276602,,predicted
40943,60234-Renewable,DUK-MISO-LMP,152.7060271,,predicted
36936,46572-Renewable,WAUE-MISO-LMP,152.7908234,,predicted
36521,66326-Renewable,FORTSAND_LNODED1-CAISO-LMP,152.8120038,,predicted
35970,5177-17081-Traditional,SOCO-MISO-LMP,152.8137384,,predicted
35971,5177-17082-Traditional,SOCO-MISO-LMP,152.8137384,,predicted
35972,5177-17083-Traditional,SOCO-MISO-LMP,152.8137384,,predicted
35973,5177-17084-Traditional,SOCO-MISO-LMP,152.8137384,,predicted
41401,60591-Renewable,DUK-MISO-LMP,152.8514855,,predicted
36216,41218-Renewable,SOCO-MISO-LMP,152.9707851,,predicted
37575,59232-Renewable,AEC-MISO-LMP,152.9745509,,predicted
41670,10022-Renewable,NPPDLAMAR2LDXF_1-SPP-LMP,153.2212173,,predicted
43081,1873-EnergyStorage,ONT-MISO-LMP,153.3274748,,predicted
42916,58299-Renewable,ELIZABETHTOWN-PJM-LMP,153.4381612,,predicted
35945,1304-4603-Traditional,SOCO-MISO-LMP,153.6172034,,predicted
35946,1304-4604-Traditional,SOCO-MISO-LMP,153.6172034,,predicted
36158,4054-13326-Traditional,SOCO-MISO-LMP,153.6605222,,predicted
36159,4054-13737-Traditional,SOCO-MISO-LMP,153.6605222,,predicted
36160,1922-EnergyStorage,SOCO-MISO-LMP,153.6605222,,predicted
52752,72267-Renewable,TVA-MISO-LMP,153.6999374,,predicted
36468,34977-Renewable,FORTSAND_LNODED1-CAISO-LMP,153.857659,,predicted
37567,72837-Renewable,AEC-MISO-LMP,153.9017425,,predicted
41507,1884-6607-Traditional,BOXCANYN_GNODE1-CAISO-LMP,153.9413706,,predicted
41508,1884-6605-Traditional,BOXCANYN_GNODE1-CAISO-LMP,153.9413706,,predicted
41509,1884-6606-Traditional,BOXCANYN_GNODE1-CAISO-LMP,153.9413706,,predicted
41510,1884-6604-Traditional,BOXCANYN_GNODE1-CAISO-LMP,153.9413706,,predicted
41511,1884-6603-Traditional,BOXCANYN_GNODE1-CAISO-LMP,153.9413706,,predicted
41118,5479-17922-Traditional,DUK-MISO-LMP,154.17138,,predicted
41119,5479-17920-Traditional,DUK-MISO-LMP,154.17138,,predicted
41120,5479-17921-Traditional,DUK-MISO-LMP,154.17138,,predicted
41121,5479-17923-Traditional,DUK-MISO-LMP,154.17138,,predicted
35844,62677-Renewable,SOCO-MISO-LMP,154.3047974,,predicted
35597,25485-Renewable,UN.WASHNGTN34.5EPTD-NEISO-LMP,154.3370731,,predicted
36551,1456-EnergyStorage,FORTSAND_LNODED1-CAISO-LMP,154.3655159,,predicted
35961,4058-13351-Traditional,SOCO-MISO-LMP,154.4720735,,predicted
35962,4058-13756-Traditional,SOCO-MISO-LMP,154.4720735,,predicted
36615,14695-Renewable,FORTSAND_LNODED1-CAISO-LMP,154.5928594,,predicted
37586,62338-Renewable,AEC-MISO-LMP,154.6170866,,predicted
36581,48406-Renewable,FORTSAND_LNODED1-CAISO-LMP,154.6861585,,predicted
36467,25406-Renewable,FORTSAND_LNODED1-CAISO-LMP,154.734157,,predicted
36399,63836-Renewable,FORTSAND_LNODED1-CAISO-LMP,154.7537125,,predicted
36400,67076-Renewable,FORTSAND_LNODED1-CAISO-LMP,154.7537125,,predicted
41014,59227-Renewable,DUK-MISO-LMP,154.7791149,,predicted
70286,72286-Renewable,BONANZA_LNODE50-CAISO-LMP,154.787401,,predicted
41246,59224-Renewable,DUK-MISO-LMP,154.8676335,,predicted
37584,53189-Renewable,AEC-MISO-LMP,154.9642209,,predicted
40972,59169-Renewable,DUK-MISO-LMP,155.043824,,predicted
41472,59225-Renewable,DUK-MISO-LMP,155.1667274,,predicted
41189,59226-Renewable,DUK-MISO-LMP,155.194427,,predicted
37500,6225-19822-Traditional,AEC-MISO-LMP,155.2218712,,predicted
37501,6225-19820-Traditional,AEC-MISO-LMP,155.2218712,,predicted
37502,6225-19821-Traditional,AEC-MISO-LMP,155.2218712,,predicted
41129,60515-Renewable,DUK-MISO-LMP,155.2385515,,predicted
36882,24438-Renewable,WAUE-MISO-LMP,155.2434618,,predicted
40801,58981-Renewable,DUK-MISO-LMP,155.3034877,,predicted
65518,60966-Renewable,SME.SYLV_1-MISO-LMP,155.3438045,,predicted
40805,5982-19228-Traditional,DUK-MISO-LMP,155.4689043,,predicted
40806,5982-19227-Traditional,DUK-MISO-LMP,155.4689043,,predicted
42536,6324-20054-Traditional,ELIZABETHTOWN-PJM-LMP,155.4938905,,predicted
42537,6324-20053-Traditional,ELIZABETHTOWN-PJM-LMP,155.4938905,,predicted
42538,6324-20052-Traditional,ELIZABETHTOWN-PJM-LMP,155.4938905,,predicted
41127,59437-Renewable,DUK-MISO-LMP,155.5375501,,predicted
36909,36273-Renewable,WAUE-MISO-LMP,155.5392515,,predicted
36108,55074-Renewable,SOCO-MISO-LMP,155.5550147,,predicted
36918,51795-Renewable,WAUE-MISO-LMP,155.7168845,,predicted
35198,1059-3624-Traditional,EES.BRTNY1.ARR-MISO-LMP,155.7375445,,predicted
35199,1059-3617-Traditional,EES.BRTNY1.ARR-MISO-LMP,155.7375445,,predicted
35200,1059-3618-Traditional,EES.BRTNY1.ARR-MISO-LMP,155.7375445,,predicted
35201,1059-3622-Traditional,EES.BRTNY1.ARR-MISO-LMP,155.7375445,,predicted
35202,1059-3626-Traditional,EES.BRTNY1.ARR-MISO-LMP,155.7375445,,predicted
35203,1059-3620-Traditional,EES.BRTNY1.ARR-MISO-LMP,155.7375445,,predicted
35204,1059-3621-Traditional,EES.BRTNY1.ARR-MISO-LMP,155.7375445,,predicted
35205,1059-3623-Traditional,EES.BRTNY1.ARR-MISO-LMP,155.7375445,,predicted
35206,1059-3627-Traditional,EES.BRTNY1.ARR-MISO-LMP,155.7375445,,predicted
35207,1059-3619-Traditional,EES.BRTNY1.ARR-MISO-LMP,155.7375445,,predicted
35208,1059-3629-Traditional,EES.BRTNY1.ARR-MISO-LMP,155.7375445,,predicted
35209,1059-3628-Traditional,EES.BRTNY1.ARR-MISO-LMP,155.7375445,,predicted
35210,1059-3625-Traditional,EES.BRTNY1.ARR-MISO-LMP,155.7375445,,predicted
41280,61306-Renewable,DUK-MISO-LMP,156.0543728,,predicted
37342,44672-Renewable,AEC-MISO-LMP,156.0923437,,predicted
41048,59229-Renewable,DUK-MISO-LMP,156.0969053,,predicted
41330,61039-Renewable,DUK-MISO-LMP,156.2042927,,predicted
36992,46580-Renewable,WAUE-MISO-LMP,156.2738028,,predicted
41394,55356-Renewable,DUK-MISO-LMP,156.2991926,,predicted
41378,64610-Renewable,DUK-MISO-LMP,156.3033412,,predicted
40795,55355-Renewable,DUK-MISO-LMP,156.3133977,,predicted
39939,926-3215-Traditional,SPRINGCR_LNODED1-CAISO-LMP,156.3782044,,predicted
39940,926-3214-Traditional,SPRINGCR_LNODED1-CAISO-LMP,156.3782044,,predicted
39941,926-3213-Traditional,SPRINGCR_LNODED1-CAISO-LMP,156.3782044,,predicted
40866,1474-5156-Traditional,DUK-MISO-LMP,156.4160619,,predicted
40867,1474-5157-Traditional,DUK-MISO-LMP,156.4160619,,predicted
50159,5756-18676-Traditional,FC_GNODEFCST4-CAISO-LMP,156.4389599,,predicted
41277,59228-Renewable,DUK-MISO-LMP,156.5386684,,predicted
41250,61481-Renewable,DUK-MISO-LMP,156.5855626,,predicted
37553,61981-Renewable,AEC-MISO-LMP,156.8465161,,predicted
36993,53227-Renewable,WAUE-MISO-LMP,156.8778207,,predicted
36182,61307-Renewable,SOCO-MISO-LMP,156.9448601,,predicted
36338,55499-Renewable,SOCO-MISO-LMP,157.0207193,,predicted
36184,62522-Renewable,SOCO-MISO-LMP,157.11634,,predicted
41211,52627-Renewable,DUK-MISO-LMP,157.1377454,,predicted
36898,36269-Renewable,WAUE-MISO-LMP,157.1681325,,predicted
36924,4524-EnergyStorage,WAUE-MISO-LMP,157.1956015,,predicted
36925,67285-Renewable,WAUE-MISO-LMP,157.1956015,,predicted
41047,59219-Renewable,DUK-MISO-LMP,157.3343592,,predicted
41398,59223-Renewable,DUK-MISO-LMP,157.4857549,,predicted
37563,61585-Renewable,AEC-MISO-LMP,157.4982695,,predicted
36982,53247-Renewable,WAUE-MISO-LMP,157.5242656,,predicted
89918,1603-5592-Traditional,HATCH_LNODED1-CAISO-LMP,157.5838608,,predicted
89919,1603-5591-Traditional,HATCH_LNODED1-CAISO-LMP,157.5838608,,predicted
65485,59230-Renewable,SME.SYLV_1-MISO-LMP,157.6226153,,predicted
37870,1624-5656-Traditional,SME.CC.MOS_CC1-MISO-LMP,157.6764334,,predicted
37871,1624-5657-Traditional,SME.CC.MOS_CC1-MISO-LMP,157.6764334,,predicted
41420,5978-19220-Traditional,DUK-MISO-LMP,157.6992391,,predicted
36891,1927-EnergyStorage,WAUE-MISO-LMP,157.839504,,predicted
43111,43415-Renewable,ONT-MISO-LMP,157.9278274,,predicted
36192,1322-4687-Traditional,SOCO-MISO-LMP,158.1792173,,predicted
36193,1322-4686-Traditional,SOCO-MISO-LMP,158.1792173,,predicted
36987,53250-Renewable,WAUE-MISO-LMP,158.2325009,,predicted
35719,29843-Renewable,SOCO-MISO-LMP,158.2601509,,predicted
36933,7634-Renewable,WAUE-MISO-LMP,158.3626418,,predicted
36144,41354-Renewable,SOCO-MISO-LMP,158.5304202,,predicted
36257,2045-7208-Traditional,SOCO-MISO-LMP,158.5846936,,predicted
47063,48488-Renewable,SECIBIRDCTYLD3-SPP-LMP,158.5851741,,predicted
69412,41043-Renewable,SPSCHAVESUNCHAVES_SOLAR-SPP-LMP,158.6804968,,predicted
35889,1976-6866-Traditional,SOCO-MISO-LMP,158.7382702,,predicted
35890,1976-6867-Traditional,SOCO-MISO-LMP,158.7382702,,predicted
35891,1976-6868-Traditional,SOCO-MISO-LMP,158.7382702,,predicted
35892,1976-6865-Traditional,SOCO-MISO-LMP,158.7382702,,predicted
